Target Link,Target Name,Target ID,Attacker 1,Attacker 1 Leader,Attacker 2,Attacker 2 Leader,Attacker 3,Attacker 3 Leader,,Defender 1,Defender 1 Leader,Defender 2,Defender 2 Leader,Defender 3,Defender 3 Leader,Defender 4,Defender 4 Leader,Defender 5,Defender 5 Leader
https://politicsandwar.com/nation/id=152734,Bureaucratic Prussia,152734,https://politicsandwar.com/nation/id=195412,Solomoriah,https://politicsandwar.com/nation/id=166244,Ricon,https://politicsandwar.com/nation/id=203465,Al Sahina,,,#ERROR!,,#ERROR!,,#ERROR!,,#ERROR!,,#ERROR!
https://politicsandwar.com/nation/id=37482,Sergio clones Empire,37482,https://politicsandwar.com/nation/id=203465,Al Sahina,https://politicsandwar.com/nation/id=207627,GrandmasterBee,https://politicsandwar.com/nation/id=129106,Sgaaph,,,#ERROR!,,#ERROR!,,#ERROR!,,#ERROR!,,#ERROR!
https://politicsandwar.com/nation/id=144554,Socialist South America,144554,https://politicsandwar.com/nation/id=134043,Urias,https://politicsandwar.com/nation/id=174178,Lothair of Acre,https://politicsandwar.com/nation/id=94113,Trouble 3,,,#ERROR!,,#ERROR!,,#ERROR!,,#ERROR!,,#ERROR!
https://politicsandwar.com/nation/id=151365,Butlandion Era,151365,https://politicsandwar.com/nation/id=134043,Urias,https://politicsandwar.com/nation/id=205677,Locinii,https://politicsandwar.com/nation/id=129106,Sgaaph,,,#ERROR!,,#ERROR!,,#ERROR!,,#ERROR!,,#ERROR!
https://politicsandwar.com/nation/id=127135,East Etharia,127135,https://politicsandwar.com/nation/id=217361,Cthulhu The Devourer,https://politicsandwar.com/nation/id=105773,Bmber,https://politicsandwar.com/nation/id=134871,Tugberk,,,#ERROR!,,#ERROR!,,#ERROR!,,#ERROR!,,#ERROR!
https://politicsandwar.com/nation/id=74184,Kingdom of Heaven,74184,https://politicsandwar.com/nation/id=217361,Cthulhu The Devourer,https://politicsandwar.com/nation/id=105773,Bmber,https://politicsandwar.com/nation/id=134871,Tugberk,,,#ERROR!,,#ERROR!,,#ERROR!,,#ERROR!,,#ERROR!
https://politicsandwar.com/nation/id=84999,Pan Arcadia,84999,https://politicsandwar.com/nation/id=234558,Shamadruu,https://politicsandwar.com/nation/id=174178,Lothair of Acre,https://politicsandwar.com/nation/id=205677,Locinii,,,#ERROR!,,#ERROR!,,#ERROR!,,#ERROR!,,#ERROR!
https://politicsandwar.com/nation/id=203422,Kingdom of Lupi,203422,https://politicsandwar.com/nation/id=117241,Waldo,https://politicsandwar.com/nation/id=134744,Heinrich I,https://politicsandwar.com/nation/id=234558,Shamadruu,,,#ERROR!,,#ERROR!,,#ERROR!,,#ERROR!,,#ERROR!
https://politicsandwar.com/nation/id=178218,Azradon,178218,https://politicsandwar.com/nation/id=163576,NotCool,https://politicsandwar.com/nation/id=206764,Auto Von Bismarck,https://politicsandwar.com/nation/id=194419,Uhsnadev,,,#ERROR!,,#ERROR!,,#ERROR!,,#ERROR!,,#ERROR!
https://politicsandwar.com/nation/id=189777,Snowfall,189777,https://politicsandwar.com/nation/id=205964,A human,https://politicsandwar.com/nation/id=163576,NotCool,https://politicsandwar.com/nation/id=234558,Shamadruu,,,#ERROR!,,#ERROR!,,#ERROR!,,#ERROR!,,#ERROR!
https://politicsandwar.com/nation/id=188122,Chokoku,188122,https://politicsandwar.com/nation/id=205964,A human,https://politicsandwar.com/nation/id=105255,Erold Yerkin,https://politicsandwar.com/nation/id=204729,Zegrath the Black,,,#ERROR!,,#ERROR!,,#ERROR!,,#ERROR!,,#ERROR!
https://politicsandwar.com/nation/id=205591,Jeff,205591,https://politicsandwar.com/nation/id=204729,Zegrath the Black,https://politicsandwar.com/nation/id=105255,Erold Yerkin,https://politicsandwar.com/nation/id=213994,Jefferson Prescott,,,#ERROR!,,#ERROR!,,#ERROR!,,#ERROR!,,#ERROR!
https://politicsandwar.com/nation/id=221554,New Muscovy,221554,https://politicsandwar.com/nation/id=146455,Petko Vidmar,https://politicsandwar.com/nation/id=231415,Misha Polikarpov,https://politicsandwar.com/nation/id=243342,Cavemanho,,,#ERROR!,,#ERROR!,,#ERROR!,,#ERROR!,,#ERROR!
https://politicsandwar.com/nation/id=25765,Allied States of America,25765,https://politicsandwar.com/nation/id=68432,Tamasith,,#ERROR!,,#ERROR!,,,#ERROR!,,#ERROR!,,#ERROR!,,#ERROR!,,#ERROR!
https://politicsandwar.com/nation/id=26865,Svalbard,26865,https://politicsandwar.com/nation/id=68432,Tamasith,,#ERROR!,,#ERROR!,,,#ERROR!,,#ERROR!,,#ERROR!,,#ERROR!,,#ERROR!
https://politicsandwar.com/nation/id=178582,Thunder Empire,178582,https://politicsandwar.com/nation/id=60766,Daveth,,#ERROR!,,#ERROR!,,,#ERROR!,,#ERROR!,,#ERROR!,,#ERROR!,,#ERROR!
https://politicsandwar.com/nation/id=47597,Republic of Hong Kong,47597,https://politicsandwar.com/nation/id=60766,Daveth,,#ERROR!,,#ERROR!,,,#ERROR!,,#ERROR!,,#ERROR!,,#ERROR!,,#ERROR!
https://politicsandwar.com/nation/id=93054,Giuardia,93054,https://politicsandwar.com/nation/id=145332,AU David,https://politicsandwar.com/nation/id=134744,Heinrich I,,#ERROR!,,,#ERROR!,,#ERROR!,,#ERROR!,,#ERROR!,,#ERROR!
https://politicsandwar.com/nation/id=183569,Sanctiverse Prototype V0-0-1,183569,https://politicsandwar.com/nation/id=117241,Waldo,https://politicsandwar.com/nation/id=10875,Morgrim,,#ERROR!,,,#ERROR!,,#ERROR!,,#ERROR!,,#ERROR!,,#ERROR!
,#ERROR!,#VALUE!,,#ERROR!,,#ERROR!,,#ERROR!,,,#ERROR!,,#ERROR!,,#ERROR!,,#ERROR!,,#ERROR!
